student_id,semester_id,cumulative_gpa_before_sem,previous_semester_gpa,avg_gpa_change_from_previous_semester,total_credits,num_courses,avg_module_completion_pct,avg_video_watch_pct,avg_quiz_score,total_late_submissions,days_active,days_since_last_activity,num_failed_courses,grade_stddev_across_courses,semester_performance_class
STU13723,2026S1,2.51324491914568,2.654138984885777,0.14089406574009722,23,8,73.75666212266482,30.405335086517667,30.541069957614297,6,119,0,4,0.16191839822276577,0
STU13724,2026S1,2.787927322065866,2.4142400171899725,-0.3736873048758933,23,8,100.0,72.61873436637944,52.391804174946415,4,33,2,0,0.786152770975056,1
STU13725,2026S1,4.426186795123181,4.225734979965715,-0.20045181515746613,23,8,83.40130278906452,60.1006050551529,85.71029602322902,2,50,40,1,0.7998687381379674,2
STU13726,2026S1,4.268840606267366,4.474666744101625,0.20582613783425874,23,8,65.84330696826201,55.56912707588203,63.22322982073049,2,31,9,1,0.3895639083932555,2
STU13727,2026S1,4.011170145938447,4.072980828370369,0.061810682431922004,23,8,97.47227837836635,75.6566393513175,91.0819124078505,1,19,28,0,0.21199497966023656,2
STU13728,2026S1,2.634667137261152,2.7851747886541958,0.15050765139304367,23,8,77.70845811282003,82.23301463908868,75.26365597705566,6,53,4,1,0.5523635880829176,1
STU13729,2026S1,3.5538710520800967,3.3965650353178756,-0.1573060167622211,23,8,62.05678171575591,93.65287403828472,84.19393301528382,2,69,4,0,0.42729732646480806,1
STU13730,2026S1,4.614178471423568,5.0,0.38582152857643237,23,8,80.90558620046993,100.0,60.619656466825255,3,35,14,0,0.4643990873421544,2
STU13731,2026S1,3.596739977130979,3.5633948420816646,-0.03334513504931458,23,8,72.74748746227087,58.61110150085017,39.946801341927106,5,23,25,2,0.7246960940912615,1
STU13732,2026S1,3.2842125393788737,2.573975225467617,-0.7102373139112568,23,8,24.26678455812111,56.506510906330604,46.715987896455275,4,21,25,1,0.7767631469208431,1
STU13733,2026S1,2.195988769306226,2.2280704512727523,0.032081681966526165,23,8,79.96120987800354,70.09210429416716,87.05662961040113,1,29,35,0,0.5964400495312847,1
STU13734,2026S1,3.117957926585376,3.2994407447362386,0.18148281815086253,23,8,58.86946077603135,71.7413109976342,68.21580494329424,4,107,3,0,0.22172219590164388,1
STU13735,2026S1,4.528433844100681,4.617556856051154,0.08912301195047334,23,8,55.910077473229094,100.0,40.256961937691095,2,44,54,1,0.1,2
STU13736,2026S1,3.2741898398460174,3.146199008479981,-0.1279908313660365,23,8,45.853599658039215,80.43262885762877,76.68997098354612,5,118,58,0,0.568670243065418,1
STU13737,2026S1,2.839140811424453,2.253025209956133,-0.58611560146832,23,8,76.92285747271985,51.11386497228973,36.95266281968736,2,95,25,0,0.1,1
STU13738,2026S1,3.7266441600770914,3.531652319472906,-0.19499184060418528,23,8,72.78703925194907,49.98544898197362,73.29542385946174,2,72,49,0,0.3582506798924516,1
STU13739,2026S1,3.899134850017875,3.7324695085023922,-0.16666534151548262,23,8,89.2362393562129,83.6268369522476,60.34270393690156,7,111,28,1,0.6569311079960671,1
STU13740,2026S1,4.160929441548584,3.9631721413402,-0.19775730020838367,23,8,63.0377119240305,65.84599525200414,77.4071849474121,3,26,38,1,0.6509457052028469,1
STU13741,2026S1,4.436980366295876,4.620569462618155,0.1835890963222786,23,8,67.78045721124421,98.31668416401861,60.246693617926475,3,37,51,1,0.5228356475474578,2
STU13742,2026S1,1.6726227647149416,1.572595851694697,-0.10002691302024469,23,8,100.0,80.30988138530003,78.05311016888669,6,96,21,5,0.5979662371458728,0
STU13743,2026S1,4.278226310012944,4.692728841683673,0.4145025316707285,23,8,45.3761643367263,49.10876194998248,37.44304981917024,2,89,0,0,0.7121248946534657,2
STU13744,2026S1,3.0162133152243196,2.9485453918159927,-0.06766792340832684,23,8,93.23845891311552,46.48260471765842,71.01611810252483,6,96,27,1,0.16183318976835687,1
STU13745,2026S1,4.253628004952198,4.618393261392277,0.3647652564400792,23,8,63.30314569888749,76.90172912176955,57.0083513546073,6,46,45,1,0.2660501505763006,2
STU13746,2026S1,4.215187700281834,4.279527200111954,0.06433949983012077,23,8,100.0,63.16994418128864,71.7234278582065,2,109,38,0,0.7294301237575713,2
STU13747,2026S1,3.4280959826124855,3.5072395512114563,0.07914356859897076,23,8,85.83232149565313,92.78972422502619,59.46304786831909,2,32,18,1,0.6723885298438915,1
STU13748,2026S1,3.0576821583598783,2.8528226907101457,-0.20485946764973262,23,8,65.58031858321826,76.78762566343818,48.90020179117971,4,104,40,0,0.46893702637862816,1
STU13749,2026S1,2.4539837773183604,2.048793649780658,-0.40519012753770234,23,8,54.09366064614628,76.3905100310573,63.111747903630175,2,24,52,0,0.8564572913026792,1
STU13750,2026S1,3.338565574854342,3.31656754859132,-0.02199802626302194,23,8,81.13874179080389,45.415299623225955,87.277078132881,0,22,11,0,0.9927992253455864,1
STU13751,2026S1,3.8289562155774948,4.335010221153144,0.5060540055756495,23,8,46.35286954457525,60.456581430251234,54.13234741158482,2,23,53,0,0.35895782149149913,1
STU13752,2026S1,3.403529875907225,3.2659207514846207,-0.13760912442260453,23,8,85.32774654265829,69.05727782726076,68.59719891721215,3,95,41,0,0.8564737164258474,1
STU13753,2026S1,2.9804302652118766,2.7952191445016403,-0.18521112071023627,23,8,54.09405265704865,32.5102890265676,52.87750228576112,2,18,5,1,0.46695045529469015,1
STU13754,2026S1,3.163850272452588,3.112274323585465,-0.051575948867123245,23,8,60.45213205896961,82.46224661400353,29.640024193753767,3,17,54,1,0.1,1
STU13755,2026S1,3.7932826765191923,4.323739059732035,0.5304563832128428,23,8,32.96083814357193,87.07157200483124,66.35135392515582,1,87,34,1,0.6251363410937822,1
STU13756,2026S1,3.8037743965764177,4.039855486294693,0.23608108971827502,23,8,76.95205376549558,59.411823348603164,100.0,2,80,10,0,0.8802022627828927,1
STU13757,2026S1,3.944170895829088,4.308449773691437,0.3642788778623487,23,8,79.19087883070813,95.37071287824304,40.9326831668024,3,76,0,1,0.3891671268659693,1
STU13758,2026S1,4.603923456073619,4.009821697647982,-0.5941017584256372,23,8,75.42552748337759,94.49269765142101,82.25378515910548,5,109,0,1,0.9410130523746032,2
STU13759,2026S1,3.1836469577298194,2.93625779297315,-0.24738916475666928,23,8,49.16549850559437,80.47519326777223,22.31939166814908,5,32,6,0,0.5141721450892185,1
STU13760,2026S1,3.5725124391223915,3.3355321859378506,-0.23698025318454086,23,8,96.51965635451117,68.78392148826454,64.00582246218367,9,90,42,0,0.7910851056350253,1
STU13761,2026S1,4.1538055819237645,4.49463183784464,0.34082625592087545,23,8,72.5692826819805,89.9151195117442,39.9308742893453,5,50,59,1,0.80001618750284,1
STU13762,2026S1,3.5064871853274013,3.7044511936274,0.19796400829999872,23,8,67.17301972880396,40.19681382653661,72.78577036454392,3,98,41,0,0.5980492326310918,1
STU13763,2026S1,3.399110081734673,3.71587734351749,0.3167672617828168,23,8,87.0483834078678,71.4970845291581,55.05907466919575,2,96,28,1,1.2156756704515352,1
STU13764,2026S1,3.989191842555587,3.426515442763299,-0.5626763997922879,23,8,68.39521394857836,53.11490630513553,54.40913922785285,1,84,33,1,1.0043802475702377,1
STU13765,2026S1,4.472320397829424,4.805421799078274,0.33310140124884935,23,8,81.61824007396852,56.74416056785803,44.61196631940146,2,41,6,1,0.1,2
STU13766,2026S1,4.29809359963607,4.4958915165272835,0.19779791689121318,23,8,63.295978710581274,78.99990022769386,26.310210503364686,4,74,30,1,0.1,2
STU13767,2026S1,4.688323099025111,4.411094944914856,-0.27722815411025525,23,8,87.24236840789659,53.913083980157666,59.70376753217941,1,36,59,1,0.7168475617935772,2
STU13768,2026S1,4.688273407944802,4.629195840001048,-0.059077567943754516,23,8,86.85725442722665,39.393588099481676,52.210602829466445,2,117,55,0,0.1,2
STU13769,2026S1,2.264522321603691,1.9964464682900414,-0.2680758533136498,23,8,68.20226867483561,100.0,57.496607468017466,5,101,0,3,0.5655083927789738,0
STU13770,2026S1,3.568005574728926,3.5390229603459633,-0.02898261438296279,23,8,77.28388534136658,57.911538669387184,58.841560044420724,1,112,36,0,0.8972897071883346,1
STU13771,2026S1,4.179573135918013,4.3143797835064195,0.13480664758840621,23,8,74.627899387084,53.1213688515745,49.87235686714339,1,99,25,0,0.7401409110734287,2
STU13772,2026S1,2.799731372609969,3.2209972430552347,0.42126587044526564,23,8,73.12357823513244,93.88712415369932,67.13936220568588,7,73,49,1,0.41098098047610515,1
STU13773,2026S1,4.496530387247136,4.214704581236447,-0.28182580601068885,23,8,57.18050388956577,57.95957766224825,61.07167324147195,0,82,28,1,0.9404012935640782,2
STU13774,2026S1,4.250364175754664,4.109599301293986,-0.14076487446067798,23,8,59.29002297382092,44.60531327786313,79.85932121473431,1,103,34,1,0.5123304760523328,2
STU13775,2026S1,2.8868684082629916,2.5559896418787695,-0.3308787663842221,23,8,69.22084199941051,51.69012514534474,100.0,3,76,36,1,0.6016875716198641,1
STU13776,2026S1,2.041243176549847,2.271212196943885,0.2299690203940381,23,8,76.03239705318089,61.376957152748254,69.10633309390066,3,116,9,3,0.48891747172386535,0
STU13777,2026S1,3.0165910927619586,2.543916640438639,-0.4726744523233197,23,8,61.746341710910606,48.583479422700606,84.9245063330268,5,104,4,2,0.7615505009218941,1
STU13778,2026S1,3.4234369264809628,3.4765410852042793,0.05310415872331653,23,8,75.21668653059973,53.34006551124814,67.2578536821742,2,62,29,2,0.2501204084633441,1
STU13779,2026S1,4.584885855218458,4.217149458352951,-0.3677363968655065,23,8,40.65967317693021,61.05201857975723,73.37694619712738,2,19,49,1,0.5406794923986148,2
STU13780,2026S1,4.562121714478723,4.575865294949104,0.013743580470380934,23,8,75.04350937321149,89.43149573533223,59.132004153168424,2,60,45,0,0.7479525891939078,2
STU13781,2026S1,2.57731128042155,2.9240847982048193,0.34677351778326937,23,8,76.15670404351356,100.0,63.15493974284566,3,41,3,1,1.1817436568008222,1
STU13782,2026S1,3.122481066558061,2.9691022373206546,-0.1533788292374063,23,8,87.2809325402936,92.17977098128875,50.687147864357684,4,74,6,2,0.7706578447421474,1
STU13783,2026S1,2.802944565731915,2.869205577971732,0.06626101223981662,23,8,96.34006248378152,65.44494195477881,90.5181089665856,4,55,53,2,0.1,1
STU13784,2026S1,2.958321773873642,2.6903719106746955,-0.2679498631989463,23,8,85.26590275315307,41.78822374793644,82.42311595857264,3,81,50,2,0.7479541350507354,1
STU13785,2026S1,2.646727479383275,2.6129982332528714,-0.033729246130403734,23,8,100.0,84.02949862440582,69.59258478046048,4,112,19,1,0.4221881060462497,1
STU13786,2026S1,2.631225858647885,2.163855980697061,-0.46736987795082374,23,8,74.56076615777972,49.53512619545517,46.545286780931576,3,19,27,2,0.8135194847841735,1
STU13787,2026S1,3.1463103474900413,3.358625119529169,0.21231477203912785,23,8,75.6944380929034,62.61207278986869,61.82315944906461,5,97,6,1,0.16555123568086239,1
STU13788,2026S1,3.432248329487993,3.307609114313915,-0.12463921517407783,23,8,87.10021356349951,100.0,82.41417719186884,3,117,10,1,0.302515069237048,1
STU13789,2026S1,4.055630456107266,3.992981741573264,-0.06264871453400156,23,8,73.39703752788216,100.0,100.0,3,92,48,1,0.5083577520379536,2
STU13790,2026S1,2.8996516642122105,2.920412865182802,0.02076120097059153,23,8,70.0361737462805,73.56493116444555,66.38948008842148,4,71,13,0,0.525658374515466,1
STU13791,2026S1,4.250278748064616,3.660255474449405,-0.5900232736152113,23,8,95.61324464011909,94.53765547816272,87.05796363102692,4,80,7,0,0.8171220954772249,1
STU13792,2026S1,3.3749660172673934,3.1672962772347177,-0.2076697400326757,23,8,85.85553050854587,93.83133133014434,68.12096986067152,2,82,23,1,0.7978503606746361,1
STU13793,2026S1,1.6846533252958558,1.725225547671857,0.04057222237600122,23,8,84.89612764557151,83.148032661494,87.96409597679038,3,63,50,4,0.2786224980312556,0
STU13794,2026S1,3.001877329469996,2.953901410429333,-0.04797591904066323,23,8,62.03592492148456,64.57214054620886,27.370969359011113,6,105,53,2,0.9973429901952849,1
STU13795,2026S1,4.411183093426657,5.0,0.5888169065733431,23,8,89.15576608816174,58.885386378442135,49.502043764969,4,92,30,1,0.6541507256789735,2
STU13796,2026S1,2.708658030320011,3.086273316636234,0.37761528631622276,23,8,76.23435509755684,70.88940413227147,70.64024829488122,2,48,58,0,0.27799211092512305,1
STU13797,2026S1,4.399749889228588,4.441628396661086,0.041878507432498324,23,8,60.155186778600886,44.33548860095743,43.09820082719331,2,38,1,1,0.1,2
STU13798,2026S1,3.007407491235786,2.700657751717454,-0.30674973951833184,23,8,85.45391196629173,60.45677807266023,72.64018978053875,0,25,7,0,0.9786166412203697,1
STU13799,2026S1,3.0676948991643753,2.919214574508892,-0.1484803246554831,23,8,57.014082258246205,81.96651868894855,65.71064200353351,2,112,26,2,0.4209745637060547,1
STU13800,2026S1,4.4818890787108945,4.679329546518289,0.19744046780739488,23,8,38.885177349798724,57.40039873593973,36.100126624301986,2,53,42,1,0.38430408655682247,2
STU13801,2026S1,3.0328449131819197,3.05583125368717,0.02298634050525017,23,8,47.92355024614724,100.0,32.74363121302573,3,76,23,1,0.8089115686756346,1
STU13802,2026S1,4.165267134177719,4.548098388773486,0.38283125459576706,23,8,71.27300685388907,74.92407742028674,70.9935299773453,0,78,50,1,0.21548371113441922,2
STU13803,2026S1,2.730356494265564,2.7509675150827695,0.02061102081720545,23,8,98.11642634065556,85.65406738038489,44.35262035493452,4,79,5,1,0.44474863539472376,1
STU13804,2026S1,3.7624921527721646,3.797242395058546,0.03475024228638146,23,8,79.69207049982487,65.73956939773399,56.76995156487449,2,26,10,1,0.393844491673657,1
STU13805,2026S1,4.521972107392979,5.0,0.47802789260702117,23,8,73.46275296271283,82.63601322773489,76.35701746543813,7,90,48,0,0.5636730202866674,2
STU13806,2026S1,3.9734149221624406,3.644445702742532,-0.32896921941990875,23,8,94.78705298163052,47.414682031821,63.526015281123165,4,109,15,1,0.7417973250827781,1
STU13807,2026S1,3.8717052792926614,4.39186254231815,0.5201572630254887,23,8,82.65377929314126,78.46311345364603,57.38624676029286,7,51,51,1,0.8322781343345169,1
STU13808,2026S1,3.6202424132835525,3.8511322571976945,0.23088984391414202,23,8,90.36012382608867,80.33909371050765,37.69726860043009,1,105,28,1,0.76034419666932,1
STU13809,2026S1,4.611949899353505,5.0,0.38805010064649537,23,8,89.5845227290419,95.66329145562571,91.9966350907118,4,49,40,1,0.9871334531505709,2
STU13810,2026S1,4.0100942155192,3.799664504318075,-0.21042971120112552,23,8,70.29406232768956,29.862147098964932,79.49582894511917,1,23,29,1,0.3691618313303281,1
STU13811,2026S1,3.616958886350683,4.105780017383753,0.48882113103307034,23,8,71.52521267793853,56.56933155481868,53.40292137037051,3,41,44,1,0.6978534014691486,1
STU13812,2026S1,4.58934324671771,4.629504809417448,0.04016156269973781,23,8,62.498121145679384,34.39892480650825,48.74423317106357,2,52,6,1,0.44766336159067877,2
STU13813,2026S1,2.6114677346943913,2.5557924745136456,-0.055675260180745756,23,8,87.46126216699328,53.20884282557555,54.88607256450037,2,111,15,2,0.5568683440271748,1
STU13814,2026S1,2.9747689250493874,3.066239596089723,0.09147067104033546,23,8,56.58569141731994,67.8574985597256,47.37493725718251,2,86,35,0,0.5516419491503852,1
STU13815,2026S1,4.509322616095595,4.546887039929212,0.0375644238336168,23,8,61.7104005195242,81.8008285117581,59.659713187025964,0,56,30,0,0.16832837788822624,2
STU13816,2026S1,3.0107745025946375,2.7770997172076295,-0.23367478538700803,23,8,73.94978341789633,100.0,85.09159413522828,3,32,10,0,0.6562852501275268,1
STU13817,2026S1,2.524180416445803,2.484689056300167,-0.03949136014563592,23,8,76.64889419866948,97.00930260575103,83.20911671955291,4,69,18,2,0.6202339098079166,1
STU13818,2026S1,2.8591509739422376,2.9512829793440005,0.09213200540176292,23,8,83.79996614138098,60.24678974409848,83.1488836897392,2,21,13,0,0.5974230993017414,1
STU13819,2026S1,2.8550342451306654,2.7274875604561477,-0.12754668467451769,23,8,74.37543675945346,84.4153102997468,41.64486902082664,3,95,57,0,0.4991625941014909,1
STU13820,2026S1,4.782938129621856,4.945070575812615,0.16213244619075873,23,8,69.54451513826015,94.50334320637859,46.35666100862477,3,103,14,0,0.1,2
STU13821,2026S1,3.7567362706879037,3.6679835462284416,-0.08875272445946214,23,8,85.84565660090107,68.0031125173064,82.32326791374099,2,67,7,1,0.6338531722609935,1
STU13822,2026S1,3.3632587882150844,3.5007623777662285,0.13750358955114406,23,8,88.71457971966767,68.73178263332034,73.11466965843466,8,31,11,2,0.7666160016977477,1
STU13823,2026S1,2.8882630133044978,2.9895778529737482,0.10131483966925048,23,8,49.50307600864714,65.40850369014842,57.177349227193446,2,73,42,2,1.1053726826319008,1
STU13824,2026S1,3.282010087937752,3.417409797651203,0.13539970971345117,23,8,91.04315436754159,79.66311672449248,77.80735526156502,4,83,23,1,0.7094964706790372,1
STU13825,2026S1,3.7941074726763073,3.3894933200138464,-0.4046141526624609,23,8,70.09772485590274,78.27216528363468,74.08612676750585,5,21,37,0,1.4004011790817221,1
STU13826,2026S1,2.8227463918450844,3.1518712344616673,0.3291248426165829,23,8,98.9710986906068,72.84120584488626,37.41226037288617,2,109,54,2,0.6053823482630637,1
STU13827,2026S1,3.170360101035726,2.9105485225918293,-0.2598115784438968,23,8,65.24728272110423,100.0,24.356084962469886,3,101,12,0,0.6678240680717041,1
STU13828,2026S1,4.618006521223171,4.562250502681112,-0.05575601854205825,23,8,60.08237473974076,90.07137023318457,64.7661502709141,6,96,17,0,0.5362444323319357,2
STU13829,2026S1,2.9543785830605,2.760626456948885,-0.19375212611161485,23,8,84.72041566295876,37.61158672612808,26.13060204580978,5,33,34,1,0.44666245337318683,1
STU13830,2026S1,3.315460880305797,3.3368654213091333,0.02140454100333633,23,8,100.0,34.02863286080872,84.7205085657628,4,101,28,0,0.7734073209343044,1
STU13831,2026S1,4.582306476498946,4.5489694644468495,-0.033337012052096604,23,8,50.658712269538334,78.34738243269467,74.18926267991806,3,81,19,0,0.978898757811645,2
STU13832,2026S1,3.4193549672411834,3.6147128992053377,0.1953579319641543,23,8,87.57589457973617,67.97143130716843,58.37754473354656,3,29,53,1,0.758456707563229,1
STU13833,2026S1,1.797869526718602,1.811034437821885,0.013164911103282995,23,8,83.40485826492565,35.00017543592374,42.81628537643395,3,12,33,5,0.6691022366451107,0
STU13834,2026S1,3.4710421379255596,3.353536584477361,-0.1175055534481988,23,8,74.51072421407794,31.998924630704437,48.1386140681685,6,80,2,2,0.4916975841696982,1
STU13835,2026S1,3.623879337930731,3.084656877964707,-0.539222459966024,23,8,100.0,65.01563995234591,20.0,5,32,39,2,0.5873277625864765,1
STU13836,2026S1,3.411519038645907,3.6768160783858015,0.2652970397398944,23,8,46.300814862618665,75.13815317611832,90.09776631491502,4,68,34,2,0.5930525897131035,1
STU13837,2026S1,4.104184361839352,4.259445214998071,0.15526085315871896,23,8,91.68667586513796,75.87764510981184,68.49108818570708,2,108,41,0,0.6749601228226446,2
STU13838,2026S1,4.104092719645543,4.381629975182081,0.2775372555365383,23,8,89.59294736632181,57.88327493725546,61.75530714562358,4,42,30,0,0.6329548525826103,2
STU13839,2026S1,4.338643917490798,4.28302585348539,-0.05561806400540803,23,8,92.96135493033613,58.85791718064515,98.03156107736726,3,55,55,1,0.32705785266679943,2
STU13840,2026S1,3.3735072944122284,3.4805871710761904,0.10707987666396201,23,8,91.0608342293852,59.94749839402515,47.93331213671735,2,44,6,1,1.0276779025408431,1
STU13841,2026S1,3.1994176627339526,3.003400039354906,-0.1960176233790465,23,8,78.5304194407824,79.86133043873453,61.368089138851985,4,31,8,2,1.1996557757391813,1
STU13842,2026S1,4.30593594924134,4.082494959695762,-0.223440989545578,23,8,70.42387960702224,39.41282650019642,52.484383802200085,5,43,53,1,0.588835259313726,1
STU13843,2026S1,2.239026491066844,2.1539460079082,-0.08508048315864425,23,8,65.84438934773368,70.38823667927777,100.0,1,45,52,2,0.6287788683708421,1
STU13844,2026S1,3.408622677070631,3.6851647537363696,0.2765420766657387,23,8,83.81577093232005,90.38536955890972,59.79555128823701,3,110,49,1,0.7811591670187897,1
STU13845,2026S1,4.371728545325982,4.289296323177795,-0.0824322221481868,23,8,74.90639185841567,62.96771030721969,68.33197310303612,5,111,58,0,0.3757662753955241,2
STU13846,2026S1,3.236037060101001,3.219811282208757,-0.01622577789224433,23,8,71.83869014588468,73.20728724945617,94.17469353408006,0,35,47,1,0.7558534795236356,1
STU13847,2026S1,4.495763251451712,4.568496698015662,0.07273344656394976,23,8,66.69447877556331,78.31370811643694,84.51736821125087,2,50,16,1,0.459773363066593,2
STU13848,2026S1,3.1573021777095014,3.1649049871666186,0.007602809457117221,23,8,68.8855356565639,56.83947294150046,35.74546250070853,3,19,51,1,0.49677278181464946,1
STU13849,2026S1,4.584806142692145,4.889107313679141,0.3043011709869967,23,8,86.65537463366508,67.9685588704306,59.33062336824681,3,110,6,0,0.22688523082327144,2
STU13850,2026S1,3.849183996030489,3.624763520404168,-0.22442047562632128,23,8,75.27923195262747,43.99710573236963,63.73645278769662,2,16,50,1,0.47503746997216567,1
STU13851,2026S1,3.8688028522830673,3.8987257025266193,0.029922850243552013,23,8,93.13825827802684,79.72154862600581,67.88833721828648,4,51,4,1,0.6672834112926501,1
STU13852,2026S1,2.888376365544181,3.030644697614377,0.14226833207019585,23,8,54.70386083049628,73.25730806884408,70.67146155668686,1,20,23,1,1.1214186762292244,1
STU13853,2026S1,3.225942890655705,2.7332590704229074,-0.49268382023279766,23,8,84.30811604581169,93.32367853169998,48.69056928982491,2,90,14,0,0.5252438631939347,1
STU13854,2026S1,4.617763199465722,4.6975780303774215,0.07981483091169927,23,8,59.87842938387005,87.55700253092425,92.50465204984613,1,81,1,1,0.4458444812705471,2
STU13855,2026S1,4.591281197205083,4.9938884735588225,0.4026072763537396,23,8,93.13802253467159,93.62943495747845,73.02373559750612,6,80,56,0,0.7336893327952829,2
STU13856,2026S1,3.6791835753379694,3.5740363327404103,-0.10514724259755903,23,8,93.53835464848592,94.57269038067427,76.70693080449766,2,119,14,1,0.9520326136256494,1
STU13857,2026S1,4.4056778751839865,4.080165376933312,-0.3255124982506743,23,8,53.846223034406236,55.52031901819307,89.70992864499172,0,116,20,0,1.0147929771154325,2
STU13858,2026S1,3.4358883096626025,3.5759982989271415,0.140109989264539,23,8,63.516365181712146,79.59095867164396,69.97948794942741,2,81,36,0,0.17075058094136703,1
STU13859,2026S1,2.15103676337734,2.2048829463883948,0.053846183011054816,23,8,64.15785544209812,83.48991064694799,61.23830235355435,2,106,13,3,0.6293473428006274,0
STU13860,2026S1,2.978138386835863,3.434872404414884,0.4567340175790213,23,8,93.93870283742066,57.52718080893872,58.4665075432873,1,15,50,2,1.1478120430550438,1
STU13861,2026S1,2.8451119287961637,2.9764123147857933,0.13130038598962956,23,8,66.08878714442568,94.66388707450156,60.9494397852917,8,55,1,0,0.22632929890798875,1
STU13862,2026S1,1.755362211438004,1.4722980824931193,-0.28306412894488475,23,8,85.35013137355627,67.82519485027018,62.09311823498227,0,14,24,3,0.6661814621736115,0
STU13863,2026S1,3.1822087089613142,2.8855842479626186,-0.29662446099869566,23,8,65.08216301015858,82.79281321420451,30.58770097555125,4,89,26,0,0.6848166329364863,1
STU13864,2026S1,4.101159133817228,4.359104860713578,0.25794572689634965,23,8,91.1317557336456,92.0687235954444,53.82163880117578,4,54,51,0,0.190756861418301,2
STU13865,2026S1,3.9634701141522704,4.070543661759767,0.10707354760749643,23,8,92.62038562427884,78.55762922100119,45.32074206152633,4,23,52,1,0.7617877141588174,1
STU13866,2026S1,2.501502798750989,2.4840369680869916,-0.017465830663997206,23,8,100.0,100.0,28.48207734817902,1,43,50,1,0.7823680880736505,1
STU13867,2026S1,4.151432609692104,4.203149071033271,0.05171646134116692,23,8,72.42836924729926,100.0,67.82415744546739,4,65,37,1,0.43540270163686,2
STU13868,2026S1,2.591533392872001,2.7241141592662625,0.13258076639426175,23,8,75.04183044002801,70.35988358081731,72.98278686459929,5,67,52,1,0.242001179575773,1
STU13869,2026S1,2.9143648897850243,3.0262108675382775,0.11184597775325322,23,8,72.91320788710236,89.14616584112132,49.496364635729336,1,59,18,0,1.0147043403844354,1
STU13870,2026S1,2.951476895315454,2.4998337524985113,-0.45164314281694296,23,8,75.39571723302065,100.0,59.957383587499294,7,107,41,2,0.26641584145724456,1
STU13871,2026S1,1.6004568274373718,1.9654659319886063,0.3650091045512345,23,8,68.61585991897746,57.64795485060579,75.18227793561321,2,98,47,5,1.0375121242629508,0
STU13872,2026S1,2.9074445157289874,3.2925277356245752,0.3850832198955878,23,8,90.85585752435287,14.252872767770285,59.57290394795552,2,95,29,1,0.7134038256426375,1
STU13873,2026S1,4.689743627269706,5.0,0.3102563727302936,23,8,63.58975970278143,89.27321611537249,62.545128827221355,1,76,48,1,0.5506405689287129,2
STU13874,2026S1,2.9317615330921796,3.409543199755505,0.4777816666633252,23,8,72.83132451083037,62.27577279477103,60.595111191075766,3,114,9,0,1.014133131236676,1
STU13875,2026S1,2.5903196527558,3.0170833829650543,0.4267637302092542,23,8,77.88889756589897,45.948165166949664,75.83032194518219,3,91,30,2,0.5219626689599784,1
STU13876,2026S1,2.6853358682589814,2.5993900258252896,-0.08594584243369185,23,8,82.35665643603119,55.7484600902393,64.69795332182554,5,65,12,1,0.5960939221663845,1
STU13877,2026S1,3.693837519089022,3.7842483623351306,0.09041084324610882,23,8,57.13774929925499,38.793129467447656,59.14384018595991,2,29,12,0,0.8148784493479175,1
STU13878,2026S1,3.2646491614420374,3.614748798932948,0.35009963749091044,23,8,71.31185426166483,100.0,56.45384513414068,1,22,26,0,0.4009031407914505,1
STU13879,2026S1,2.918324194118033,2.3780985234949754,-0.5402256706230575,23,8,75.33126985721152,99.0768231243278,49.92461150992948,1,115,45,2,0.6736768475127258,1
STU13880,2026S1,3.001150173141511,2.9355465235497054,-0.06560364959180554,23,8,87.03408710233856,65.4040781363128,75.74767223090032,3,107,18,0,0.25061256980325747,1
STU13881,2026S1,2.939856896875079,2.4282456127472556,-0.5116112841278233,23,8,71.79618563142579,67.10943513261964,75.18995955233355,3,94,18,2,0.7871075691882723,1
STU13882,2026S1,3.9250554761576337,4.009139966369068,0.08408449021143394,23,8,73.46765285552941,73.90973428056276,64.89045298090653,1,102,36,1,0.3921988480292038,1
STU13883,2026S1,2.9814039744186798,3.361146356371394,0.37974238195271415,23,8,77.06159573569398,100.0,81.88236406505558,2,82,40,1,0.6888205282968853,1
STU13884,2026S1,3.233931088459488,3.2395705828273313,0.0056394943678435006,23,8,90.73808315726225,48.793401383120575,65.19431943487461,1,113,14,0,1.5,1
STU13885,2026S1,2.302012260732389,2.131245297842099,-0.17076696289029014,23,8,44.22647359701149,66.68515545761683,70.8421918441747,0,95,27,2,0.36350880117710105,1
STU13886,2026S1,3.19240597901892,3.2773554830389737,0.08494950402005363,23,8,76.59074513327897,94.95664116041154,54.747174844154856,5,104,43,2,1.088114723705077,1
STU13887,2026S1,4.743903461977804,4.867641811532597,0.12373834955479257,23,8,92.54023093074247,63.30650316038081,86.58311586625146,6,54,35,0,0.5686650917161423,2
STU13888,2026S1,4.093690495356966,4.238574544190525,0.14488404883355965,23,8,62.59220713318315,53.291695459657475,67.91769272719124,1,40,27,1,0.8456525172942566,2
STU13889,2026S1,3.536251511213215,3.1717696602822882,-0.36448185093092667,23,8,63.707088882924694,73.32657662290464,71.95913265251714,3,79,49,2,0.9029570582573713,1
STU13890,2026S1,3.815306223822529,3.8883518419853025,0.07304561816277344,23,8,93.36333617360972,34.34092693102328,66.20157300673971,3,50,32,1,0.8295441788540903,1
